SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,degree.layout,Eccentricity,IsSingleNode,Module_Color,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared.name,Stress,TopologicalCoefficient,SNP
262054,6.45755539,0,0.15485736,0,1,1,15,false,0,DIP-56593N|uniprotkb:Q03933,3,1,0,0,0.78169778,false,0,DIP-56593N|uniprotkb:Q03933,0,0,No
262055,12.04431168,0,0.08302675,0,1,1,22,false,0,DIP-37604N|uniprotkb:Q9UPT5,3,1,0,0,0.55822753,false,0,DIP-37604N|uniprotkb:Q9UPT5,0,0,No
262056,9.33009709,0,0.10718002,0,1,1,19,false,0,DIP-61932N|uniprotkb:P03170,2,1,0,0,0.66679612,false,0,DIP-61932N|uniprotkb:P03170,0,0,No
262057,6.11003236,0,0.16366525,0,1,1,16,false,0,DIP-33200N|refseq:NP_001011|uniprotkb:P62249,5,1,0,0,0.79559871,false,0,DIP-33200N|refseq:NP_001011|uniprotkb:P62249,0,0,No
262058,6.11003236,0,0.16366525,0,1,1,16,false,0,DIP-61920N|uniprotkb:Q9UBP6,5,1,0,0,0.79559871,false,0,DIP-61920N|uniprotkb:Q9UBP6,0,0,No
262059,4.5210356,0,0.22118826,0,1,1,14,false,0,DIP-61977N|uniprotkb:Q6RCR0,239,1,0,0,0.85915858,false,0,DIP-61977N|uniprotkb:Q6RCR0,0,0,No
262060,4.5210356,0,0.22118826,0,1,1,14,false,0,DIP-61978N|refseq:NP_112586|uniprotkb:Q9H082,239,1,0,0,0.85915858,false,0,DIP-61978N|refseq:NP_112586|uniprotkb:Q9H082,0,0,No
262061,0,0,0,0,2,NA,0,true,-1,DIP-61974N|refseq:NP_005857|uniprotkb:Q99720,0,1,0,0,92233720368.5478,false,1,DIP-61974N|refseq:NP_005857|uniprotkb:Q99720,0,0,No
262062,5.53871048,0,0.18054744,0,1,1,15,false,0,DIP-61947N|refseq:NP_055863|uniprotkb:Q9UPS6,17,1,0,0,0.81845158,false,0,DIP-61947N|refseq:NP_055863|uniprotkb:Q9UPS6,0,0,No
262063,6.34802091,0,0.15752941,0,1,1,16,false,0,DIP-50780N|uniprotkb:Q8TDX7,5,1,0,0,0.78607916,false,0,DIP-50780N|uniprotkb:Q8TDX7,0,0,No
262064,6.34802091,0,0.15752941,0,1,1,16,false,0,DIP-61936N|uniprotkb:Q9ES74,5,1,0,0,0.78607916,false,0,DIP-61936N|uniprotkb:Q9ES74,0,0,No
262065,6.25342295,0,0.15991242,0,1,1,16,false,0,DIP-61935N|uniprotkb:Q9H7E2,18,1,0,0,0.78986308,false,0,DIP-61935N|uniprotkb:Q9H7E2,0,0,No
262066,6.10131939,0,0.16389898,1,3,3,16,false,0,DIP-38360N|uniprotkb:Q7Z333,12.66666667,3,0,0,0.79594722,false,0,DIP-38360N|uniprotkb:Q7Z333,0,0.42222222,No
262067,11.04480956,0,0.09054027,1,2,2,21,false,0,DIP-61934N|uniprotkb:Q13496,3.5,2,0,0,0.59820762,false,0,DIP-61934N|uniprotkb:Q13496,0,0.7,No
262068,11.04456062,0.000334595565109081,0.09054231,0.33333333,3,3,21,false,0,DIP-49438N|uniprotkb:O70172,2.33333333,3,0,0,0.59821758,false,0,DIP-49438N|uniprotkb:O70172,30302,0.5,No
262069,6.67687329,0,0.1497707,0,1,1,17,false,0,DIP-61187N|refseq:NP_001193242|uniprotkb:G3MZY8,7,1,0,0,0.77292507,false,0,DIP-61187N|refseq:NP_001193242|uniprotkb:G3MZY8,0,0,No
262070,6.67687329,0,0.1497707,0,1,1,17,false,0,DIP-61188N|refseq:NP_001092552|uniprotkb:A5PJW8,7,1,0,0,0.77292507,false,0,DIP-61188N|refseq:NP_001092552|uniprotkb:A5PJW8,0,0,No
262071,6.53273587,7.7125740813466e-05,0.15307522,0,2,2,17,false,3,DIP-46975N|refseq:NP_065871|uniprotkb:Q8TCU6,18.5,2,0,0,0.77869057,false,0,DIP-46975N|refseq:NP_065871|uniprotkb:Q8TCU6,40664,0.58333333,No
262072,0,0,0,0,2,NA,0,true,-1,DIP-56674N|uniprotkb:Q5FWF5,0,1,0,0,92233720368.5478,false,1,DIP-56674N|uniprotkb:Q5FWF5,0,0,No
262073,1,0,1,0,1,1,1,false,-1,DIP-39756N|refseq:NP_006600|uniprotkb:Q9Y2U5,1,1,0,0,1,false,0,DIP-39756N|refseq:NP_006600|uniprotkb:Q9Y2U5,0,0,No
262074,1,0,1,0,1,1,1,false,-1,DIP-32653N|refseq:NP_073580|uniprotkb:Q9H7B4,1,1,0,0,1,false,0,DIP-32653N|refseq:NP_073580|uniprotkb:Q9H7B4,0,0,No
262075,0,0,0,0,2,NA,0,true,-1,DIP-41118N|refseq:NP_001091982|uniprotkb:Q13976,0,1,0,0,92233720368.5478,false,1,DIP-41118N|refseq:NP_001091982|uniprotkb:Q13976,0,0,No
262076,5.1102813,0.00081335660509191,0.19568394,0.1,5,5,15,false,0,DIP-61919N|uniprotkb:P57081,9.4,5,0,0,0.83558875,false,0,DIP-61919N|uniprotkb:P57081,75008,0.20952381,No
262077,1,0,1,0,1,1,1,false,-1,DIP-61898N|uniprotkb:O00461,1,1,0,0,1,false,0,DIP-61898N|uniprotkb:O00461,0,0,No
262078,1,0,1,0,1,1,1,false,-1,DIP-36367N|uniprotkb:Q7BQ98,1,1,0,0,1,false,0,DIP-36367N|uniprotkb:Q7BQ98,0,0,No
262079,6.44983819,0,0.15504265,0,1,1,16,false,0,DIP-49675N|uniprotkb:Q80WQ6,3,1,0,0,0.78200647,false,0,DIP-49675N|uniprotkb:Q80WQ6,0,0,No
262080,5.53522529,0,0.18066112,1,2,2,15,false,0,DIP-31560N|refseq:NP_031640|uniprotkb:Q02248,10,2,0,0,0.81859099,false,0,DIP-31560N|refseq:NP_031640|uniprotkb:Q02248,0,0.55555556,No
262081,2.4,0,0.41666667,0,1,1,4,false,-1,DIP-34800N|refseq:NP_036377|uniprotkb:Q13573,3,1,0,0,0.65,false,0,DIP-34800N|refseq:NP_036377|uniprotkb:Q13573,0,0,No
262082,6.1102813,1.76104776744251e-05,0.16365859,0.6,5,5,16,false,0,DIP-50081N|uniprotkb:O75909,10.4,5,0,0,0.79558875,false,0,DIP-50081N|uniprotkb:O75909,3646,0.28888889,No
262083,6.11053025,6.09377292705702e-06,0.16365192,0.83333333,4,4,16,false,0,DIP-39768N|uniprotkb:Q9NYV4,12.5,4,0,0,0.79557879,false,0,DIP-39768N|uniprotkb:Q9NYV4,1806,0.34722222,No
262084,6.48518795,0,0.15419754,1,2,2,16,false,0,DIP-35299N|refseq:NP_033948|uniprotkb:P26231,5.5,2,0,0,0.78059248,false,0,DIP-35299N|refseq:NP_033948|uniprotkb:P26231,0,0.78571429,No
262085,5.84665173,0,0.17103807,0,1,1,16,false,0,DIP-35183N|refseq:NP_005229|uniprotkb:P14921,20,1,0,0,0.80613393,false,0,DIP-35183N|refseq:NP_005229|uniprotkb:P14921,0,0,No
262086,5.18844909,3.70197270892858e-06,0.19273582,0,2,2,14,false,0,DIP-29807N|refseq:NP_031549|uniprotkb:O08734,13,2,0,0,0.83246204,false,0,DIP-29807N|refseq:NP_031549|uniprotkb:O08734,1606,0.6,No
262087,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-54883N|uniprotkb:Q9QZL0,30,1,0,0,0.79711227,false,0,DIP-54883N|uniprotkb:Q9QZL0,0,0,No
262088,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-29719N|uniprotkb:Q60680,30,1,0,0,0.79711227,false,0,DIP-29719N|uniprotkb:Q60680,0,0,No
262089,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-35656N|uniprotkb:Q80TQ2,30,1,0,0,0.79711227,false,0,DIP-35656N|uniprotkb:Q80TQ2,0,0,No
262090,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-49579N|uniprotkb:Q924T7,30,1,0,0,0.79711227,false,0,DIP-49579N|uniprotkb:Q924T7,0,0,No
262091,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-34999N|uniprotkb:P70191,30,1,0,0,0.79711227,false,0,DIP-34999N|uniprotkb:P70191,0,0,No
262092,5.43813791,0,0.18388647,0,1,1,15,false,0,DIP-61819N|refseq:NP_001074002|uniprotkb:A6NIH7,15,1,0,0,0.82247448,false,0,DIP-61819N|refseq:NP_001074002|uniprotkb:A6NIH7,0,0,Yes
262093,5.43813791,0,0.18388647,0,1,1,15,false,0,DIP-33156N|refseq:NP_000969|uniprotkb:P62829,15,1,0,0,0.82247448,false,0,DIP-33156N|refseq:NP_000969|uniprotkb:P62829,0,0,Yes
262094,5.43813791,0,0.18388647,0,1,1,15,false,0,DIP-61818N|refseq:NP_001009984|uniprotkb:Q5TEA3,15,1,0,0,0.82247448,false,0,DIP-61818N|refseq:NP_001009984|uniprotkb:Q5TEA3,0,0,No
262095,5.43813791,0,0.18388647,0,1,1,15,false,0,DIP-56934N|uniprotkb:Q9NUJ1,15,1,0,0,0.82247448,false,0,DIP-56934N|uniprotkb:Q9NUJ1,0,0,No
262096,12.43066965,0,0.08044619,0,1,1,22,false,0,DIP-61889N|refseq:NP_006825|uniprotkb:Q13637,3,1,0,0,0.54277321,false,0,DIP-61889N|refseq:NP_006825|uniprotkb:Q13637,0,0,No
262097,5.85461787,0,0.17080534,0,1,1,15,false,0,DIP-31882N|refseq:NP_112402|uniprotkb:P31000,21,1,0,0,0.80581529,false,0,DIP-31882N|refseq:NP_112402|uniprotkb:P31000,0,0,No
262098,5.85461787,0,0.17080534,0,1,1,15,false,0,DIP-60851N|refseq:NP_075247|uniprotkb:O88763,21,1,0,0,0.80581529,false,0,DIP-60851N|refseq:NP_075247|uniprotkb:O88763,0,0,No
262099,2.25,0,0.44444444,0,1,1,3,false,19,DIP-61876N|uniprotkb:Q9R1B9,5,1,0,0,0.6875,false,0,DIP-61876N|uniprotkb:Q9R1B9,0,0,No
262100,1,0,1,0,1,1,1,false,-1,DIP-38410N|refseq:NP_071765|uniprotkb:Q96MS0,1,1,0,0,1,false,0,DIP-38410N|refseq:NP_071765|uniprotkb:Q96MS0,0,0,No
262101,1,0,1,0,1,1,1,false,-1,DIP-49927N|uniprotkb:Q99435,1,1,0,0,1,false,0,DIP-49927N|uniprotkb:Q99435,0,0,Yes
262102,5.31142644,0.000232646654272836,0.18827334,0,2,2,15,false,0,DIP-61874N|uniprotkb:Q91WS2,8,2,0,0,0.82754294,false,0,DIP-61874N|uniprotkb:Q91WS2,22884,0.5,No
262103,0,0,0,0,2,NA,0,true,-1,DIP-42428N|refseq:NP_000333|uniprotkb:P02730,0,1,0,0,92233720368.5478,false,1,DIP-42428N|refseq:NP_000333|uniprotkb:P02730,0,0,No
262104,5.4493403,0,0.18350845,0,1,1,15,false,0,DIP-45143N|uniprotkb:P06788,11,1,0,0,0.82202639,false,0,DIP-45143N|uniprotkb:P06788,0,0,No
262105,8.17052527,0,0.12239115,0,1,1,19,false,0,DIP-61862N|refseq:NP_941028|uniprotkb:Q3U4G3,4,1,0,0,0.71317899,false,0,DIP-61862N|refseq:NP_941028|uniprotkb:Q3U4G3,0,0,No
262106,1.5,0,0.66666667,0,1,1,2,false,-1,DIP-61861N|uniprotkb:Q96AQ8,2,1,0,0,0.75,false,0,DIP-61861N|uniprotkb:Q96AQ8,0,0,No
262107,6.51381628,0,0.15351983,0,1,1,16,false,0,DIP-61860N|uniprotkb:Q6ZVM7,4,1,0,0,0.77944735,false,0,DIP-61860N|uniprotkb:Q6ZVM7,0,0,No
262108,1,0,1,0,1,1,1,false,-1,DIP-61851N|refseq:NP_599198|uniprotkb:Q8R455,1,1,0,0,1,false,0,DIP-61851N|refseq:NP_599198|uniprotkb:Q8R455,0,0,No
262109,1,0,1,0,1,1,1,false,-1,DIP-41652N|refseq:NP_002063|uniprotkb:P50148,1,1,0,0,1,false,0,DIP-41652N|refseq:NP_002063|uniprotkb:P50148,0,0,No
262110,5.55912372,0,0.17988447,0,1,1,14,false,0,DIP-57059N|uniprotkb:Q64010,15,1,0,0,0.81763505,false,0,DIP-57059N|uniprotkb:Q64010,0,0,No
262111,5.66791138,0,0.17643183,0,1,1,16,false,0,DIP-2725N|refseq:NP_012077|uniprotkb:P38890,22,1,0,0,0.81328354,false,0,DIP-2725N|refseq:NP_012077|uniprotkb:P38890,0,0,No
262112,5.480707,0,0.18245821,0,1,1,15,false,0,DIP-61846N|uniprotkb:Q9Z2G6,9,1,0,0,0.82077172,false,0,DIP-61846N|uniprotkb:Q9Z2G6,0,0,No
262113,8.08563605,0,0.12367611,0,1,1,18,false,0,DIP-35645N|refseq:NP_005397|uniprotkb:Q13464,5,1,0,0,0.71657456,false,0,DIP-35645N|refseq:NP_005397|uniprotkb:Q13464,0,0,No
262114,8.08563605,0,0.12367611,0,1,1,18,false,0,DIP-35521N|refseq:NP_033097|uniprotkb:P70335,5,1,0,0,0.71657456,false,0,DIP-35521N|refseq:NP_033097|uniprotkb:P70335,0,0,No
262115,5.42469505,3.89473205666431e-07,0.18434216,0,2,2,15,false,0,DIP-45232N|refseq:NP_067426|uniprotkb:Q9JM54,16,2,0,0,0.8230122,false,0,DIP-45232N|refseq:NP_067426|uniprotkb:Q9JM54,138,0.71428571,No
262116,5.50012447,1.66035990375201e-05,0.18181407,0,2,2,15,false,0,DIP-51264N|uniprotkb:Q9Y4E5,11.5,2,0,0,0.81999502,false,0,DIP-51264N|uniprotkb:Q9Y4E5,2124,0.5,No
262117,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-41120N|uniprotkb:Q60769,30,1,0,0,0.79711227,false,0,DIP-41120N|uniprotkb:Q60769,0,0,No
262118,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-37435N|uniprotkb:O89110,30,1,0,0,0.79711227,false,0,DIP-37435N|uniprotkb:O89110,0,0,No
262119,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-38039N|refseq:NP_001028333|uniprotkb:Q3U0V2,30,1,0,0,0.79711227,false,0,DIP-38039N|refseq:NP_001028333|uniprotkb:Q3U0V2,0,0,No
262120,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-29813N|refseq:NP_034676|uniprotkb:O88351,30,1,0,0,0.79711227,false,0,DIP-29813N|refseq:NP_034676|uniprotkb:O88351,0,0,No
262121,6.07219318,0,0.16468514,0,1,1,16,false,0,DIP-34962N|refseq:NP_033094|uniprotkb:Q60855,30,1,0,0,0.79711227,false,0,DIP-34962N|refseq:NP_033094|uniprotkb:Q60855,0,0,No
262122,4.4588001,0.00215974967846993,0.22427558,0,2,2,14,false,0,DIP-34532N|refseq:NP_035739|uniprotkb:P25118,134.5,2,0,0,0.861648,false,0,DIP-34532N|refseq:NP_035739|uniprotkb:P25118,3460368,0.51149425,No
262123,6.26462534,0.00138452212843208,0.15962647,0,2,2,16,false,0,DIP-42262N|refseq:NP_033396|uniprotkb:Q64729,5.5,2,0,0,0.78941499,false,0,DIP-42262N|refseq:NP_033396|uniprotkb:Q64729,166108,0.5,No
262124,1,0,1,0,1,1,1,false,-1,DIP-34542N|refseq:NP_079471|uniprotkb:Q96RU8,1,1,0,0,1,false,0,DIP-34542N|refseq:NP_079471|uniprotkb:Q96RU8,0,0,No
262125,1,0,1,0,1,1,1,false,-1,DIP-37882N|refseq:NP_004355|uniprotkb:P49715,1,1,0,0,1,false,0,DIP-37882N|refseq:NP_004355|uniprotkb:P49715,0,0,No
262126,2.625,0,0.38095238,0,1,1,4,false,19,DIP-53676N|uniprotkb:P49750,3,1,0,0,0.59375,false,0,DIP-53676N|uniprotkb:P49750,0,0,No
262127,2.625,0,0.38095238,0,1,1,4,false,19,DIP-41076N|uniprotkb:Q9NQX3,3,1,0,0,0.59375,false,0,DIP-41076N|uniprotkb:Q9NQX3,0,0,Yes
262128,2.25,0,0.44444444,0,3,2,3,false,19,DIP-41592N|refseq:NP_001657|uniprotkb:P98171,5,2,0,0,0.6875,false,1,DIP-41592N|refseq:NP_001657|uniprotkb:P98171,0,0,No
262129,1.75,1.08310317390888e-06,0.57142857,0,5,4,3,false,19,DIP-37618N|uniprotkb:O75044,2.33333333,4,0,0,0.8125,false,1,DIP-37618N|uniprotkb:O75044,26,0.33333333,Yes
262130,6.32113518,0,0.15819943,0,1,1,16,false,0,DIP-1064N|refseq:NP_034979|uniprotkb:P01108,5,1,0,0,0.78715459,false,0,DIP-1064N|refseq:NP_034979|uniprotkb:P01108,0,0,No
262131,1.5,0,0.66666667,0,1,1,2,false,-1,DIP-44126N|refseq:NP_005009|uniprotkb:Q15116,2,1,0,0,0.75,false,0,DIP-44126N|refseq:NP_005009|uniprotkb:Q15116,0,0,Yes
262132,1,0,1,0,1,1,1,false,-1,DIP-36887N|uniprotkb:P02454,1,1,0,0,1,false,0,DIP-36887N|uniprotkb:P02454,0,0,No
262133,1,0,1,0,1,1,1,false,-1,DIP-37631N|uniprotkb:Q9UBG0,1,1,0,0,1,false,0,DIP-37631N|uniprotkb:Q9UBG0,0,0,No
262134,5.43614638,0.00133746578851994,0.18395384,0,3,3,15,false,0,DIP-57013N|uniprotkb:Q96G28,6.66666667,3,0,0,0.82255414,false,0,DIP-57013N|uniprotkb:Q96G28,136454,0.35416667,No
262135,5.46577048,0,0.18295682,0,1,1,15,false,0,DIP-61813N|uniprotkb:Q99AU3,11,1,0,0,0.82136918,false,0,DIP-61813N|uniprotkb:Q99AU3,0,0,No
262136,8.63057008,0,0.1158672,0,1,1,18,false,5,DIP-36638N|uniprotkb:P31994,4,1,0,0,0.6947772,false,0,DIP-36638N|uniprotkb:P31994,0,0,No
262137,5.46328106,0,0.18304019,0,1,1,15,false,0,DIP-50405N|uniprotkb:P12270,11,1,0,0,0.82146876,false,0,DIP-50405N|uniprotkb:P12270,0,0,No
262138,5.46328106,0,0.18304019,0,1,1,15,false,0,DIP-32978N|refseq:NP_055317|uniprotkb:Q9UMS4,11,1,0,0,0.82146876,false,0,DIP-32978N|refseq:NP_055317|uniprotkb:Q9UMS4,0,0,No
262139,6.44012945,0,0.15527638,1,2,2,15,false,0,DIP-41970N|refseq:NP_057093|uniprotkb:Q9Y371,7,2,0,0,0.78239482,false,0,DIP-41970N|refseq:NP_057093|uniprotkb:Q9Y371,0,0.63636364,Yes
262140,8.63057008,0,0.1158672,0,1,1,18,false,5,DIP-61730N|uniprotkb:Q9BXN2,4,1,0,0,0.6947772,false,0,DIP-61730N|uniprotkb:Q9BXN2,0,0,No
262141,5.24769729,0.00129680864945648,0.19055977,0.33333333,3,3,15,false,0,DIP-53686N|uniprotkb:P52732,8.33333333,3,0,0,0.83009211,false,0,DIP-53686N|uniprotkb:P52732,105340,0.36363636,No
262142,6.321882,0,0.15818074,0,1,1,16,false,0,DIP-32593N|refseq:NP_004009|uniprotkb:P11532,7,1,0,0,0.78712472,false,0,DIP-32593N|refseq:NP_004009|uniprotkb:P11532,0,0,No
262143,6.52452079,0,0.15326796,0,1,1,16,false,0,DIP-38152N|refseq:NP_002941|uniprotkb:P04843,6,1,0,0,0.77901917,false,0,DIP-38152N|refseq:NP_002941|uniprotkb:P04843,0,0,No
262144,7.52228031,0,0.13293841,0,1,1,17,false,0,DIP-40819N|refseq:NP_446451|uniprotkb:P36876,4,1,0,0,0.73910879,false,0,DIP-40819N|refseq:NP_446451|uniprotkb:P36876,0,0,No
262145,6.21882001,0,0.16080221,1,2,2,16,false,0,DIP-41950N|uniprotkb:P36709,9.5,2,0,0,0.7912472,false,0,DIP-41950N|uniprotkb:P36709,0,0.86363636,Yes
262146,6.21882001,0,0.16080221,1,2,2,16,false,0,DIP-61720N|uniprotkb:Q2KRY6,9.5,2,0,0,0.7912472,false,0,DIP-61720N|uniprotkb:Q2KRY6,0,0.86363636,No
262147,6.21882001,0,0.16080221,1,2,2,16,false,0,DIP-61721N|uniprotkb:D4N3L3,9.5,2,0,0,0.7912472,false,0,DIP-61721N|uniprotkb:D4N3L3,0,0.86363636,No
262148,6.21882001,0,0.16080221,1,2,2,16,false,0,DIP-61719N|uniprotkb:Q2Y0F1,9.5,2,0,0,0.7912472,false,0,DIP-61719N|uniprotkb:Q2Y0F1,0,0.86363636,No
262149,7.15484192,0,0.13976549,0,1,1,17,false,0,DIP-40789N|uniprotkb:P51114,9,1,0,0,0.75380632,false,0,DIP-40789N|uniprotkb:P51114,0,0,No
262150,7.07592731,0.000405890242992072,0.14132423,0,2,2,17,false,0,DIP-37545N|refseq:NP_006391|uniprotkb:Q13561,5.5,2,0,0,0.75696291,false,0,DIP-37545N|refseq:NP_006391|uniprotkb:Q13561,31742,0.5,No
262151,6.94747324,0,0.14393722,0,1,1,16,false,0,DIP-61715N|uniprotkb:Q5TZA2,12,1,0,0,0.76210107,false,0,DIP-61715N|uniprotkb:Q5TZA2,0,0,No
262152,6.94747324,0,0.14393722,0,1,1,16,false,0,DIP-39406N|uniprotkb:Q9BV73,12,1,0,0,0.76210107,false,0,DIP-39406N|uniprotkb:Q9BV73,0,0,No
262153,6.49937765,0,0.15386089,1,2,2,16,false,0,DIP-40394N|refseq:NP_061925|uniprotkb:Q8TD31,13.5,2,0,0,0.78002489,false,0,DIP-40394N|refseq:NP_061925|uniprotkb:Q8TD31,0,0.58695652,No
262154,0,0,0,0,2,NA,0,true,-1,DIP-61773N|refseq:NP_006520|uniprotkb:O75311,0,1,0,0,92233720368.5478,false,1,DIP-61773N|refseq:NP_006520|uniprotkb:O75311,0,0,No
262155,6.61065472,0,0.15127095,0,1,1,17,false,0,DIP-61699N|refseq:NP_542163|uniprotkb:Q96KK5,6,1,0,0,0.77557381,false,0,DIP-61699N|refseq:NP_542163|uniprotkb:Q96KK5,0,0,No
262156,5.77321384,2.57975355413336e-06,0.17321375,0,2,2,16,false,0,DIP-61808N,8,2,0,0,0.80907145,false,0,DIP-61808N,616,0.58333333,No
262157,1,0,1,0,1,1,1,false,-1,DIP-56228N|uniprotkb:Q9HAR2,1,1,0,0,1,false,0,DIP-56228N|uniprotkb:Q9HAR2,0,0,Yes
262158,1,0,1,0,3,2,1,false,-1,DIP-50407N|uniprotkb:Q9NZU0,1,2,0,0,1,false,1,DIP-50407N|uniprotkb:Q9NZU0,0,0,No
262159,5.50933532,0,0.1815101,0,1,1,15,false,0,DIP-36359N|refseq:NP_005310|uniprotkb:P16403,6,1,0,0,0.81962659,false,0,DIP-36359N|refseq:NP_005310|uniprotkb:P16403,0,0,No
262160,4.52028877,0,0.2212248,1,2,2,14,false,0,DIP-36358N|refseq:NP_006017|uniprotkb:Q92522,122.5,2,0,0,0.85918845,false,0,DIP-36358N|refseq:NP_006017|uniprotkb:Q92522,0,0.50829876,No
262161,0,0,0,0,2,NA,0,true,-1,DIP-36244N|refseq:NP_056384|uniprotkb:Q9UQ16,0,1,0,0,92233720368.5478,false,1,DIP-36244N|refseq:NP_056384|uniprotkb:Q9UQ16,0,0,No
262162,4.77147125,0.000179030864228278,0.20957896,0,2,2,14,false,0,DIP-40452N|refseq:NP_005230|uniprotkb:P15036,52,2,0,0,0.84914115,false,0,DIP-40452N|refseq:NP_005230|uniprotkb:P15036,36316,0.5,No
262163,8.39208364,0,0.11915992,0,1,1,17,false,0,DIP-61776N|refseq:NP_031635|uniprotkb:P70343,2,1,0,0,0.70431665,false,0,DIP-61776N|refseq:NP_031635|uniprotkb:P70343,0,0,No
262164,7.39233259,0.000334595565109081,0.1352753,0,2,2,16,false,0,DIP-61775N|refseq:NP_001159709|uniprotkb:P57764,1.5,2,0,0,0.7443067,false,0,DIP-61775N|refseq:NP_001159709|uniprotkb:P57764,28512,0.5,No
262165,1,0,1,0,1,1,1,false,-1,DIP-61762N|uniprotkb:Q90693,1,1,0,0,1,false,0,DIP-61762N|uniprotkb:Q90693,0,0,No
262166,1,0,1,0,1,1,1,false,-1,DIP-61763N|refseq:NP_000184|uniprotkb:Q15465,1,1,0,0,1,false,0,DIP-61763N|refseq:NP_000184|uniprotkb:Q15465,0,0,No
262167,5.64002987,0,0.17730403,0,1,1,15,false,0,DIP-60265N|uniprotkb:P25977,34,1,0,0,0.81439881,false,0,DIP-60265N|uniprotkb:P25977,0,0,No
262168,6.56484939,0,0.15232642,0,1,1,16,false,1,DIP-61760N|uniprotkb:Q9JI10,29,1,0,0,0.77740602,false,0,DIP-61760N|uniprotkb:Q9JI10,0,0,No
262169,6.56484939,0,0.15232642,0,1,1,16,false,1,DIP-32619N|uniprotkb:Q8IVT5,29,1,0,0,0.77740602,false,0,DIP-32619N|uniprotkb:Q8IVT5,0,0,No
262170,4.5210356,0,0.22118826,0,1,1,14,false,0,DIP-21862N|refseq:NP_477310,239,1,0,0,0.85915858,false,0,DIP-21862N|refseq:NP_477310,0,0,No
262171,6.94747324,0,0.14393722,0,1,1,16,false,0,DIP-61758N|refseq:NP_001288618|uniprotkb:U5KVR9,12,1,0,0,0.76210107,false,0,DIP-61758N|refseq:NP_001288618|uniprotkb:U5KVR9,0,0,No
262172,6.94747324,0,0.14393722,0,1,1,16,false,0,DIP-61757N|uniprotkb:U5KUF9,12,1,0,0,0.76210107,false,0,DIP-61757N|uniprotkb:U5KUF9,0,0,Yes
262173,1,0,1,0,1,1,1,false,-1,DIP-61744N|uniprotkb:P03139,1,1,0,0,1,false,0,DIP-61744N|uniprotkb:P03139,0,0,Yes
262174,1,0,1,0,1,1,1,false,-1,DIP-31185N|uniprotkb:O75843,1,1,0,0,1,false,0,DIP-31185N|uniprotkb:O75843,0,0,No
262175,5.43589744,1.70201927328538e-07,0.18396226,0,2,2,15,false,0,DIP-61740N|uniprotkb:P0C774,11,2,0,0,0.8225641,false,0,DIP-61740N|uniprotkb:P0C774,32,0.71428571,Yes
262176,7.16679114,0,0.13953246,0,1,1,16,false,0,DIP-39641N|refseq:NP_005848|uniprotkb:O75844,3,1,0,0,0.75332835,false,0,DIP-39641N|refseq:NP_005848|uniprotkb:O75844,0,0,No
262177,2.6,0,0.38461538,0,1,1,4,false,-1,DIP-31694N|uniprotkb:O94985,2,1,0,0,0.6,false,0,DIP-31694N|uniprotkb:O94985,0,0,No
262178,1.8,3.33262515048885e-07,0.55555556,0,2,2,3,false,-1,DIP-61735N|refseq:NP_032477|uniprotkb:Q91YS4,2,2,0,0,0.8,false,0,DIP-61735N|refseq:NP_032477|uniprotkb:Q91YS4,8,0.5,No
262179,1.5,0,0.66666667,0,1,1,2,false,-1,DIP-33582N|refseq:NP_002658|uniprotkb:P26678,2,1,0,0,0.75,false,0,DIP-33582N|refseq:NP_002658|uniprotkb:P26678,0,0,No
262180,1.5,0,0.66666667,0,1,1,2,false,-1,DIP-61731N|refseq:NP_003054|uniprotkb:O00631,2,1,0,0,0.75,false,0,DIP-61731N|refseq:NP_003054|uniprotkb:O00631,0,0,No
262181,1,8.33156287622214e-08,1,0,2,2,1,false,-1,DIP-20129N|refseq:NP_726381|uniprotkb:P22700,1,2,0,0,1,false,0,DIP-20129N|refseq:NP_726381|uniprotkb:P22700,2,0,No
262182,7.2922579,0,0.13713174,0,1,1,17,false,0,DIP-61724N|uniprotkb:P04601,4,1,0,0,0.74830968,false,0,DIP-61724N|uniprotkb:P04601,0,0,No
262183,1,0,1,0,1,1,1,false,-1,DIP-45851N|refseq:NP_004159|uniprotkb:P31040,1,1,0,0,1,false,0,DIP-45851N|refseq:NP_004159|uniprotkb:P31040,0,0,No
262184,1,0,1,0,1,1,1,false,-1,DIP-61728N|refseq:NP_060311|uniprotkb:Q9NX18,1,1,0,0,1,false,0,DIP-61728N|refseq:NP_060311|uniprotkb:Q9NX18,0,0,Yes
